description,address,type,price,size,bedrooms,bathrooms,parking_spaces,modo
"Rua Das Paineiras, NORTE, AGUAS CLARAS",,Aluguel Sala 30 m²,1.100,30 m²,,,,aluguel
"Rua 4, VICENTE PIRES, VICENTE PIRES",,Aluguel Galpão 310 m²,11.000,310 m²,,,,aluguel
"SCS Quadra 1, ASA SUL, BRASILIA",,Aluguel Sala 32 m²,400,32 m²,,,,aluguel
"Rua 25, NORTE, AGUAS CLARAS",,Aluguel Apartamento 68 m²,3.100,68 m²,2 Quartos,,1 Vaga,aluguel
"Ville de Montagne, JARDIM BOTANICO, BRASILIA",,Aluguel Casa Condominio 790 m²,14.000,790 m²,5 Quartos,,4 Vagas,aluguel
"CL 215, SANTA MARIA, SANTA MARIA",,Aluguel Sala 160 m²,8.000,160 m²,,,,aluguel
"CNB 4, TAGUATINGA NORTE, TAGUATINGA",,Aluguel Apartamento 55 m²,2.200,55 m²,2 Quartos,,1 Vaga,aluguel
"SCN Quadra 04 Bloco B, ASA NORTE, BRASILIA",,Aluguel Sala 385 m²,18.650,385 m²,,,7 Vagas,aluguel
"Quadra C 2, TAGUATINGA CENTRO, TAGUATINGA",,Aluguel Loja 693 m²,17.000,693 m²,,,177 Vagas,aluguel
"CLN 402, ASA NORTE, BRASILIA",,Aluguel Sala 27 m²,1.250,27 m²,,,,aluguel
"SCS Quadra 04 Bloco A Lote 209/217, ASA SUL, BRASILIA",,Aluguel Loja 677 m²,16.000,677 m²,,,,aluguel
"CNA 4, TAGUATINGA NORTE, TAGUATINGA",,Aluguel Apartamento 65 m²,1.500,65 m²,2 Quartos,,,aluguel
"QN 5 Conjunto 7, RIACHO FUNDO, RIACHO FUNDO",,Aluguel Loja 50 m²,1.500,50 m²,,,,aluguel
"AVENIDA DONA SARA KUBITSCHEK, PARQUE JK, LUZIANIA",,Aluguel Ponto Comercial 390 m²,4.500,390 m²,,,,aluguel
"SHIS QI 5 Chacarás 13 a 20, LAGO SUL, BRASILIA",,Aluguel Casa 600 m²,15.000,600 m²,4 Quartos,,2 Vagas,aluguel
"Rua 20, NORTE, AGUAS CLARAS",,Aluguel Apartamento 63 m²,2.400,63 m²,2 Quartos,,1 Vaga,aluguel
"Rua ALECRIM, SUL, AGUAS CLARAS",,Aluguel Apartamento 107 m²,3.500,107 m²,3 Quartos,,1 Vaga,aluguel
"Condomínio Prive Lucena Roriz, CONDOMINIO PRIVE LUCENA RORIZ, CEILANDIA",,Aluguel Loja 220 m²,7.000,220 m²,,,,aluguel
"Avenida Buritís Quadra 404, RECANTO DAS EMAS, RECANTO DAS EMAS",,Aluguel Loja 40 m²,2.000,40 m²,,,,aluguel
"SIA Trecho 2, SIA, SETOR INDUSTRIAL",,Aluguel Loja 900 m²,7.500,900 m²,,,,aluguel
"Avenida do Sol, JARDIM BOTANICO, BRASILIA",,Aluguel Ponto Comercial 350 m²,8.000,350 m²,,,,aluguel
"SGAS 910, ASA SUL, BRASILIA",,Aluguel Sala 28 m²,850,28 m²,,,,aluguel
"Quadra 25 Conjunto A, PARANOA, PARANOA",,Aluguel Prédio 2500 m²,44.000,2500 m²,,,,aluguel
"SMAS, PARK SUL, BRASILIA",,Aluguel Sala 312 m²,28.080,312 m²,,,9 Vagas,aluguel
"Quadra 2 Bloco F, ASA NORTE, BRASILIA",,Aluguel Sala 32 m²,1.590,32 m²,,,,aluguel
"SQN 310, ASA NORTE, BRASILIA",,Aluguel Apartamento 112 m²,6.500,112 m²,3 Quartos,,1 Vaga,aluguel
"SQS 314 Bloco H, ASA SUL, BRASILIA",,Aluguel Apartamento 233 m²,14.800,233 m²,4 Quartos,,2 Vagas,aluguel
"CSA 3, TAGUATINGA SUL, TAGUATINGA",,Aluguel Loja 250 m²,5.500,250 m²,,,,aluguel
"QE 40 Conjunto J, GUARA II, GUARA",,Aluguel Loja 100 m²,3.200,100 m²,,,,aluguel
"Rua 5, NORTE, AGUAS CLARAS",,Aluguel Apartamento 73 m²,2.400,73 m²,3 Quartos,,1 Vaga,aluguel
"SCN Quadra 04 Bloco B, ASA NORTE, BRASILIA",,Aluguel Sala 348 m²,18.650,348 m²,,,7 Vagas,aluguel
"Quadra 1, DEL LAGO I, PARANOA",,Aluguel Prédio 750 m²,20.000,750 m²,,,4 Vagas,aluguel
"Quadra 102, NORTE, AGUAS CLARAS",,Aluguel Apartamento 81 m²,3.200,81 m²,3 Quartos,,2 Vagas,aluguel
"Rua 3, NORTE, AGUAS CLARAS",,Aluguel Apartamento 89 m²,4.000,89 m²,2 Quartos,,1 Vaga,aluguel
"SDS Bloco O, ASA SUL, BRASILIA",,Aluguel Sala 26 m²,400,26 m²,,,,aluguel
"SHTN Trecho 2 Lote 3, ASA NORTE, BRASILIA",,Aluguel Apartamento 24 m²,2.500,24 m²,1 Quarto,,1 Vaga,aluguel
"QN 320 Conjunto 11, SAMAMBAIA SUL, SAMAMBAIA",,Aluguel Loja 657 m²,17.359,657 m²,,,,aluguel
"SES Quadra 10, SETOR ECONOMICO DE SOBRADINHO, SOBRADINHO",,Aluguel Apartamento 55 m²,1.150,55 m²,2 Quartos,,,aluguel
"Rua 31, SUL, AGUAS CLARAS",,Aluguel Apartamento 56 m²,3.200,56 m²,2 Quartos,,1 Vaga,aluguel
"Quadra 502, ITAPOA PARQUE, PARANOA",,Aluguel Apartamento 47 m²,1.100,47 m²,2 Quartos,,1 Vaga,aluguel
"SCRN 716 Bloco C, ASA NORTE, BRASILIA",,Aluguel Sala 380 m²,10.000,380 m²,,,,aluguel
"SCS Quadra 02 Bloco C Lote 22, ASA SUL, BRASILIA",,Aluguel Sala 100 m²,2.400,100 m²,,,1 Vaga,aluguel
"Condomínio Estancia Quintas da Alvorada, JARDIM BOTANICO, BRASILIA",,Aluguel Casa Condominio 100 m²,5.000,100 m²,2 Quartos,,2 Vagas,aluguel
"SCN Quadra 2, ASA NORTE, BRASILIA",,Aluguel Sala 891 m²,47.700,891 m²,,,16 Vagas,aluguel
"CRNW 510 Bloco A Lote 2, NOROESTE, BRASILIA",,Aluguel Apartamento 39 m²,2.550,39 m²,1 Quarto,,1 Vaga,aluguel
"QN 431 Conjunto D, SAMAMBAIA NORTE, SAMAMBAIA",,Aluguel Loja 71 m²,2.500,71 m²,,,,aluguel
"Rua 8 Chacará 246, VILA SAO JOSE, TAGUATINGA",,Aluguel Casa 200 m²,4.200,200 m²,4 Quartos,,4 Vagas,aluguel
"QI 9 Bloco B, GUARA I, GUARA",,Aluguel Loja 40 m²,1.150,40 m²,,,,aluguel
"Avenida das Araucárias, SUL, AGUAS CLARAS",,Aluguel Apartamento 128 m²,6.000,128 m²,4 Quartos,,2 Vagas,aluguel
"SETOR DE POSTOS E MOTEIS SUL I, SETOR DE POSTOS E MOTEIS SUL, NUCLEO BANDEIRANTE",,Aluguel Sala 7300 m²,220.000,7300 m²,,,,aluguel
"Rua 22, NORTE, AGUAS CLARAS",,Aluguel Apartamento 75 m²,3.290,75 m²,2 Quartos,,1 Vaga,aluguel
"QE 7 Bloco H, GUARA I, GUARA",,Aluguel Sala 64 m²,1.470,64 m²,,,,aluguel
"SEPN 509 Bloco D, ASA NORTE, BRASILIA",,Aluguel Loja 125 m²,3.600,125 m²,,,,aluguel
"Quadra 16, SETOR OESTE, GAMA",,Aluguel Casa 275 m²,4.760,275 m²,4 Quartos,,3 Vagas,aluguel
"CNA 3, TAGUATINGA NORTE, TAGUATINGA",,Aluguel Sala 120 m²,1.800,120 m²,,,,aluguel
"SEPS 705/905, ASA SUL, BRASILIA",,Aluguel Sala 45 m²,1.500,45 m²,,,,aluguel
"SAUS Quadra 3, ASA SUL, BRASILIA",,Aluguel Sala 27 m²,1.000,27 m²,,,,aluguel
"SHIS QI 13 Bloco I, LAGO SUL, BRASILIA",,Aluguel Loja 361 m²,9.900,361 m²,,,,aluguel
"Rua 600 Lote 601, SETOR MEIRELES, SANTA MARIA",,Aluguel Apartamento 45 m²,1.500,45 m²,2 Quartos,,1 Vaga,aluguel
"Rua 33, SUL, AGUAS CLARAS",,Aluguel Loja 128 m²,7.700,128 m²,,,,aluguel
"CLN 409 Bloco D, ASA NORTE, BRASILIA",,Aluguel Apartamento 32 m²,2.100,32 m²,1 Quarto,,,aluguel
"SAUS Quadra 04 Lote 9/10, ASA SUL, BRASILIA",,Aluguel Sala 112 m²,5.500,112 m²,,,2 Vagas,aluguel
"SHIS QI 25 Conjunto 3, LAGO SUL, BRASILIA",,Aluguel Casa 800 m²,17.100,800 m²,4 Quartos,,4 Vagas,aluguel
"CA 05, LAGO NORTE, BRASILIA",,Aluguel Kitnet 28 m²,1.350,28 m²,1 Quarto,,,aluguel
"SDS, ASA SUL, BRASILIA",,Aluguel Sala 35 m²,350,35 m²,,,,aluguel
"QR 103 Conjunto A, SANTA MARIA, SANTA MARIA",,Aluguel Sala 30 m²,750,30 m²,,,,aluguel
"SQNW 307 Bloco D, NOROESTE, BRASILIA",,Aluguel Apartamento 74 m²,5.500,74 m²,2 Quartos,,2 Vagas,aluguel
"Condomínio Ouro Vermelho I, JARDIM BOTANICO, BRASILIA",,Aluguel Casa 176 m²,4.500,176 m²,2 Quartos,,4 Vagas,aluguel
"SMPW Quadra 15 Conjunto 2, PARK WAY, BRASILIA",,Aluguel Casa 1163 m²,50.000,1163 m²,6 Quartos,,18 Vagas,aluguel
"QS 14, RIACHO FUNDO, RIACHO FUNDO",,Aluguel Loja 40 m²,1.200,40 m²,,,,aluguel
"QNN 6 Conjunto A, CEILANDIA SUL, CEILANDIA",,Aluguel Casa 725 m²,15.000,725 m²,3 Quartos,,2 Vagas,aluguel
"Rua 8, VICENTE PIRES, VICENTE PIRES",,Aluguel Casa Condominio 300 m²,4.500,300 m²,3 Quartos,,1 Vaga,aluguel
"CLN 410 Bloco C, ASA NORTE, BRASILIA",,Aluguel Loja 28 m²,690,28 m²,,,,aluguel
"QSA 24, TAGUATINGA SUL, TAGUATINGA",,Aluguel Loja 45 m²,2.200,45 m²,,,,aluguel
"QE 7 Bloco G, GUARA I, GUARA",,Aluguel Loja 20 m²,2.300,20 m²,,,,aluguel
"CSG 9, TAGUATINGA SUL, TAGUATINGA",,Aluguel Galpão 1800 m²,35.000,1800 m²,1 Quarto,,,aluguel
"QMSW 4 Lote 5, SUDOESTE, BRASILIA",,Aluguel Kitnet 31 m²,2.200,31 m²,1 Quarto,,,aluguel
"QNN 3 Conjunto C, CEILANDIA NORTE, CEILANDIA",,Aluguel Kitnet 30 m²,1.000,30 m²,1 Quarto,,,aluguel
"QSA 13, TAGUATINGA SUL, TAGUATINGA",,Aluguel Casa 310 m²,7.000,310 m²,6 Quartos,,4 Vagas,aluguel
"CRS 512 Bloco C, ASA SUL, BRASILIA",,Aluguel Loja 800 m²,50.000,800 m²,,,10 Vagas,aluguel
"Praça Civica, SETOR OESTE, PLANALTINA DE GOIAS",,Aluguel Loja 180 m²,8.000,180 m²,,,,aluguel
"SCN Quadra 1 Bloco D, ASA NORTE, BRASILIA",,Aluguel Loja 320 m²,27.200,320 m²,,,6 Vagas,aluguel
"CSB 3, TAGUATINGA SUL, TAGUATINGA",,Aluguel Sala 67 m²,4.063,67 m²,,,,aluguel
"SCN Quadra 01 Bloco E, ASA NORTE, BRASILIA",,Aluguel Sala 33 m²,800,33 m²,,,,aluguel
"Avenida das Araucárias, SUL, AGUAS CLARAS",,Aluguel Apartamento 35 m²,2.800,35 m²,1 Quarto,,1 Vaga,aluguel
"CCSW 5, SUDOESTE, BRASILIA",,Aluguel Loja 40 m²,2.800,40 m²,,,,aluguel
"Rua 19, NORTE, AGUAS CLARAS",,Aluguel Loja 71 m²,3.600,71 m²,,,,aluguel
"SHN Quadra 1, ASA NORTE, BRASILIA",,Aluguel Loja 54 m²,3.000,54 m²,,,,aluguel
"SRTVN Bloco C Conjunto, ASA NORTE, BRASILIA",,Aluguel Sala 33 m²,980,33 m²,,,,aluguel
"SDN Lote Único, ASA NORTE, BRASILIA",,Aluguel Sala 41 m²,1.400,41 m²,,,,aluguel
"SHTN Trecho 1, ASA NORTE, BRASILIA",,Aluguel Apartamento 96 m²,9.233,96 m²,2 Quartos,,,aluguel
"Quadra 6, MANSOES VILLAGE, AGUAS LINDAS DE GOIAS",,Aluguel Apartamento 55 m²,850,55 m²,2 Quartos,,1 Vaga,aluguel
"QNE 5, TAGUATINGA NORTE, TAGUATINGA",,Aluguel Loja 541 m²,12.000,541 m²,,,,aluguel
"Área Especial 01, SETOR NORTE, BRAZLANDIA",,"Aluguel Rural 0,06 ha",2.500,,,,,aluguel
"Rua 1, GUARA II, GUARA",,Aluguel Apartamento 58 m²,1.300,58 m²,2 Quartos,,,aluguel
"Quadra C 3, TAGUATINGA CENTRO, TAGUATINGA",,Aluguel Loja 77 m²,2.290,77 m²,,,,aluguel
"ADE Conjunto 28, ADE, AGUAS CLARAS",,Aluguel Prédio 1350 m²,24.000,1350 m²,,,,aluguel
"SCES Trecho 4, ASA SUL, BRASILIA",,Aluguel Hotel Flat 48 m²,6.000,48 m²,1 Quarto,,1 Vaga,aluguel
"SCIA Quadra 14 Conjunto 10, SCIA, SETOR INDUSTRIAL",,Aluguel Galpão 360 m²,10.000,360 m²,,,,aluguel
"SHN Quadra 02 Bloco J, ASA NORTE, BRASILIA",,Aluguel Hotel Flat 35 m²,4.400,35 m²,1 Quarto,,,aluguel
"QN 9 Conjunto 10, RIACHO FUNDO, RIACHO FUNDO",,Aluguel Casa 100 m²,1.800,100 m²,2 Quartos,,1 Vaga,aluguel
"STN, ASA NORTE, BRASILIA",,Aluguel Sala 48 m²,1.400,48 m²,,,,aluguel
"EQS 414/415, ASA SUL, BRASILIA",,Aluguel Prédio 1678 m²,84.000,1678 m²,,,,aluguel
"CNB 1, TAGUATINGA NORTE, TAGUATINGA",,Aluguel Sala 35 m²,800,35 m²,,,,aluguel
"QNN 24, CEILANDIA SUL, CEILANDIA",,Aluguel Kitnet 50 m²,900,50 m²,1 Quarto,,1 Vaga,aluguel
"SEPS 705/905, ASA SUL, BRASILIA",,Aluguel Sala 19 m²,900,19 m²,,,,aluguel
"QI 9, SETOR INDUSTRIAL, TAGUATINGA",,Aluguel Galpão 500 m²,11.000,500 m²,,,,aluguel
"SHIS QL 10 Conjunto 10, LAGO SUL, BRASILIA",,Aluguel Casa 1200 m²,30.000,1200 m²,5 Quartos,,,aluguel
"QE 5 Conjunto G, GUARA I, GUARA",,Aluguel Apartamento 33 m²,2.500,33 m²,1 Quarto,,1 Vaga,aluguel
"CRNW 510 Bloco A Lote 4, NOROESTE, BRASILIA",,Aluguel Apartamento 33 m²,2.900,33 m²,1 Quarto,,1 Vaga,aluguel
"QI 22, SETOR INDUSTRIAL, TAGUATINGA",,Aluguel Galpão 1000 m²,23.000,1000 m²,,,15 Vagas,aluguel
"CL 116 Bloco K, SANTA MARIA, SANTA MARIA",,Aluguel Loja 47 m²,2.800,47 m²,,,,aluguel
"SQS 109 Bloco A, ASA SUL, BRASILIA",,Aluguel Apartamento 171 m²,12.500,171 m²,4 Quartos,,1 Vaga,aluguel
"SCEN Trecho 1 Conjunto 36, ASA NORTE, BRASILIA",,Aluguel Apartamento 136 m²,13.000,136 m²,4 Quartos,,,aluguel
"SHIS QL 26 Conjunto 5, LAGO SUL, BRASILIA",,Aluguel Casa 760 m²,18.490,760 m²,6 Quartos,,14 Vagas,aluguel
"SQS 310 Bloco D, ASA SUL, BRASILIA",,Aluguel Apartamento 35 m²,2.370,35 m²,1 Quarto,,1 Vaga,aluguel
"SGAS 910, ASA SUL, BRASILIA",,Aluguel Sala 35 m²,880,35 m²,,,,aluguel
"STRC Trecho 2 Conjunto C, SETOR INDUSTRIAL, GUARA",,Aluguel Lote/Terreno/Área 10000 m²,40.000,10000 m²,,,,aluguel
"St Area Especiais Setor C Norte, TAGUATINGA NORTE, TAGUATINGA",,Aluguel Loja 100 m²,4.000,100 m²,,,,aluguel
"SHTN, ASA NORTE, BRASILIA",,Aluguel Apartamento 45 m²,5.600,45 m²,1 Quarto,,1 Vaga,aluguel
"QR 110 Conjunto 8, SAMAMBAIA SUL, SAMAMBAIA",,Aluguel Apartamento 50 m²,1.080,50 m²,2 Quartos,,1 Vaga,aluguel
"Rua 36, SUL, AGUAS CLARAS",,Aluguel Hotel Flat 24 m²,2.900,24 m²,1 Quarto,,1 Vaga,aluguel
"Quadra 5, SETOR SUL, GAMA",,Aluguel Sala 300 m²,6.000,300 m²,,,,aluguel
"SCS Quadra 01 Bloco L Lote 17, ASA SUL, BRASILIA",,Aluguel Sala 30 m²,400,30 m²,,,,aluguel
"Área Especial 4, GUARA II, GUARA",,Aluguel Garagem 12 m²,180,12 m²,,,,aluguel
"Avenida das Araucárias, SUL, AGUAS CLARAS",,Aluguel Hotel Flat 27 m²,2.000,27 m²,1 Quarto,,1 Vaga,aluguel
"CA 05, LAGO NORTE, BRASILIA",,Aluguel Apartamento 128 m²,9.700,128 m²,2 Quartos,,2 Vagas,aluguel
"Quadra 502, ITAPOA PARQUE, PARANOA",,Aluguel Apartamento 46 m²,900,46 m²,2 Quartos,,1 Vaga,aluguel
"QN 431 Conjunto D, SAMAMBAIA NORTE, SAMAMBAIA",,Aluguel Apartamento 37 m²,800,37 m²,2 Quartos,,,aluguel
"QN 401 Conjunto E, SAMAMBAIA NORTE, SAMAMBAIA",,Aluguel Apartamento 30 m²,1.200,30 m²,1 Quarto,,1 Vaga,aluguel
"SQN 116, ASA NORTE, BRASILIA",,Aluguel Loja 200 m²,5.000,200 m²,,,,aluguel
"SRTVS Conjunto D Blocos A, B E C Lote 05, ASA SUL, BRASILIA",,Aluguel Sala 33 m²,1.200,33 m²,,,1 Vaga,aluguel
"SAAN Quadra 3, SAAN, SETOR INDUSTRIAL",,Aluguel Sala 93 m²,4.000,93 m²,,,,aluguel
"Quadra 101 Conjunto 3, SAMAMBAIA SUL, SAMAMBAIA",,Aluguel Apartamento 55 m²,1.800,55 m²,2 Quartos,,1 Vaga,aluguel
"SCN Quadra 01 Bloco E, ASA NORTE, BRASILIA",,Aluguel Sala 101 m²,3.800,101 m²,,,3 Vagas,aluguel
"Rua 30, SUL, AGUAS CLARAS",,Aluguel Apartamento 70 m²,2.100,70 m²,2 Quartos,,1 Vaga,aluguel
"SGAS 910, ASA SUL, BRASILIA",,Aluguel Apartamento 28 m²,1.200,28 m²,1 Quarto,,,aluguel
"Quadra 301 Conjunto 7, SAMAMBAIA SUL, SAMAMBAIA",,Aluguel Apartamento 65 m²,1.900,65 m²,2 Quartos,,1 Vaga,aluguel
"SHLN Bloco L Lote 12, ASA NORTE, BRASILIA",,Aluguel Sala 30 m²,1.500,30 m²,,,,aluguel
"SOFN Quadra 1, SOF NORTE, SETOR INDUSTRIAL",,Aluguel Galpão 3600 m²,99.000,3600 m²,,,,aluguel
"QNM 17 Conjunto A, CEILANDIA SUL, CEILANDIA",,Aluguel Loja 30 m²,3.500,30 m²,,,,aluguel
"QN 316 Conjunto 1, SAMAMBAIA SUL, SAMAMBAIA",,Aluguel Loja 126 m²,11.000,126 m²,,,,aluguel
"SRTVS Conjunto D Blocos A, B E C Lote 05, ASA SUL, BRASILIA",,Aluguel Sala 34 m²,1.000,34 m²,,,1 Vaga,aluguel
"QI 3, GUARA I, GUARA",,Aluguel Loja 25 m²,1.800,25 m²,,,,aluguel
"CLN 215 Bloco B, ASA NORTE, BRASILIA",,Aluguel Sala 34 m²,1.100,34 m²,,,,aluguel
"CLN 308 Bloco C, ASA NORTE, BRASILIA",,Aluguel Loja 112 m²,5.500,112 m²,,,,aluguel
"SCIA Quadra 15 Conjunto 6, SCIA, SETOR INDUSTRIAL",,Aluguel Loja 1360 m²,19.800,1360 m²,,,,aluguel
"SHS Quadra 6, ASA SUL, BRASILIA",,Aluguel Sala 131 m²,15.200,131 m²,,,2 Vagas,aluguel
"QS 408 Conjunto B, SAMAMBAIA NORTE, SAMAMBAIA",,Aluguel Apartamento 30 m²,900,30 m²,1 Quarto,,,aluguel
"CCSW 2 Lote 1 Bloco 2, SUDOESTE, BRASILIA",,Aluguel Apartamento 102 m²,6.000,102 m²,3 Quartos,,2 Vagas,aluguel
"Rua 10 Chacará 325, VICENTE PIRES, VICENTE PIRES",,Aluguel Loja 65 m²,3.000,65 m²,,,,aluguel
"CRNW 511 Bloco A Lote 1, NOROESTE, BRASILIA",,Aluguel Loja 47 m²,8.975,47 m²,,,,aluguel
"SQS 115 Bloco D, ASA SUL, BRASILIA",,Aluguel Apartamento 150 m²,7.000,150 m²,3 Quartos,,2 Vagas,aluguel
"Rua DAS FIGUEIRAS, NORTE, AGUAS CLARAS",,Aluguel Loja 400 m²,15.000,400 m²,,,10 Vagas,aluguel
"CRS 502, ASA SUL, BRASILIA",,Aluguel Apartamento 31 m²,1.550,31 m²,1 Quarto,,,aluguel
"Quadra 201, SUL, AGUAS CLARAS",,Aluguel Apartamento 156 m²,4.500,156 m²,4 Quartos,,2 Vagas,aluguel
"QN 5 Conjunto 7, RIACHO FUNDO, RIACHO FUNDO",,Aluguel Sala 20 m²,1.200,20 m²,,,,aluguel
"SCIA Quadra 11 Conjunto 02, SETOR INDUSTRIAL, GUARA",,Aluguel Prédio 280 m²,10.000,280 m²,,,8 Vagas,aluguel
"QNM 3 Conjunto F, CEILANDIA SUL, CEILANDIA",,Aluguel Casa 150 m²,2.000,150 m²,3 Quartos,,1 Vaga,aluguel
"SQNW 311 Bloco D, NOROESTE, BRASILIA",,Aluguel Apartamento 34 m²,3.000,34 m²,1 Quarto,,1 Vaga,aluguel
"SBS Quadra 01 Bloco K Lote 29, ASA SUL, BRASILIA",,Aluguel Sala 20 m²,550,20 m²,,,,aluguel
"Avenida Jacarandá, SUL, AGUAS CLARAS",,Aluguel Loja 52 m²,2.900,52 m²,,,1 Vaga,aluguel
"Avenida Jacarandá, SUL, AGUAS CLARAS",,Aluguel Loja 220 m²,21.900,220 m²,,,,aluguel
"Rua 17, SUL, AGUAS CLARAS",,Aluguel Apartamento 68 m²,2.800,68 m²,3 Quartos,,1 Vaga,aluguel
"SHIS QL 24 Conjunto 8, LAGO SUL, BRASILIA",,Aluguel Casa 503 m²,15.000,503 m²,5 Quartos,,5 Vagas,aluguel
"SMAS, PARK SUL, BRASILIA",,Aluguel Apartamento 70 m²,5.800,70 m²,2 Quartos,,2 Vagas,aluguel
"Rua 3 Chacará 88, VICENTE PIRES, VICENTE PIRES",,Aluguel Apartamento 422 m²,10.000,422 m²,4 Quartos,,3 Vagas,aluguel
"SHTN Trecho 1, ASA NORTE, BRASILIA",,Aluguel Apartamento 37 m²,3.621,37 m²,1 Quarto,,,aluguel
"Rua 4A Área Feira, VICENTE PIRES, VICENTE PIRES",,Aluguel Loja 60 m²,5.900,60 m²,,,,aluguel
"CSB 02 Lote 07, TAGUATINGA SUL, TAGUATINGA",,Aluguel Apartamento 55 m²,1.500,55 m²,2 Quartos,,1 Vaga,aluguel
"QN 320 Conjunto 8, SAMAMBAIA SUL, SAMAMBAIA",,Aluguel Apartamento 40 m²,1.400,40 m²,2 Quartos,,1 Vaga,aluguel
"SGAS 915, ASA SUL, BRASILIA",,Aluguel Garagem 12 m²,250,12 m²,,,1 Vaga,aluguel
"SIA Trecho 3, SIA, SETOR INDUSTRIAL",,Aluguel Sala 40 m²,900,40 m²,,,,aluguel
"QS 3, AREAL, AGUAS CLARAS",,Aluguel Sala 41 m²,1.350,41 m²,,,1 Vaga,aluguel
"CRS 515, ASA SUL, BRASILIA",,Aluguel Loja 450 m²,8.500,450 m²,,,,aluguel
"SCN Quadra 04 Bloco B, ASA NORTE, BRASILIA",,Aluguel Sala 630 m²,40.500,630 m²,,,15 Vagas,aluguel
"SCLRN 716 Bloco F, ASA NORTE, BRASILIA",,Aluguel Apartamento 60 m²,2.100,60 m²,2 Quartos,,,aluguel
"QI 23 Lote 2/6, GUARA II, GUARA",,Aluguel Apartamento 52 m²,1.800,52 m²,2 Quartos,,,aluguel
"SHA Conjunto 6 Chacará 436, ARNIQUEIRA, AGUAS CLARAS",,Aluguel Casa Condominio 200 m²,3.400,200 m²,3 Quartos,,1 Vaga,aluguel
"QS 4 Conjunto 1, RIACHO FUNDO, RIACHO FUNDO",,Aluguel Loja 70 m²,2.000,70 m²,,,,aluguel
"QNM 34 Conjunto J, TAGUATINGA NORTE, TAGUATINGA",,Aluguel Loja 250 m²,6.700,250 m²,,,,aluguel
"SCN Quadra 01 Bloco F, ASA NORTE, BRASILIA",,Aluguel Sala 31 m²,1.300,31 m²,,,1 Vaga,aluguel
"CRNW 511 Bloco A Lote 1, NOROESTE, BRASILIA",,Aluguel Loja 130 m²,24.884,130 m²,,,,aluguel
"SEPN 515 Bloco E, ASA NORTE, BRASILIA",,Aluguel Sala 42 m²,1.650,42 m²,,,,aluguel
"Avenida Pau Brasil, NORTE, AGUAS CLARAS",,Aluguel Sala 30 m²,2.700,30 m²,,,,aluguel
"SQN 112 Bloco I, ASA NORTE, BRASILIA",,Aluguel Apartamento 131 m²,5.200,131 m²,2 Quartos,,1 Vaga,aluguel
"SCN Quadra 01 Bloco E, ASA NORTE, BRASILIA",,Aluguel Garagem 12 m²,250,12 m²,,,,aluguel
"Quadra 105, NORTE, AGUAS CLARAS",,Aluguel Apartamento 162 m²,5.200,162 m²,4 Quartos,,2 Vagas,aluguel
"Quadra 301 Conjunto 2, SAMAMBAIA SUL, SAMAMBAIA",,Aluguel Apartamento 34 m²,1.400,34 m²,1 Quarto,,1 Vaga,aluguel
"SIAQuadra 5 C, SIA, SETOR INDUSTRIAL",,Aluguel Sala 66 m²,1.800,66 m²,,,,aluguel
"CLN 110 Bloco C, ASA NORTE, BRASILIA",,Aluguel Loja 26 m²,1.600,26 m²,,,,aluguel
"QN 122 Conjunto 15, SAMAMBAIA SUL, SAMAMBAIA",,Aluguel Apartamento 171 m²,3.500,171 m²,2 Quartos,,2 Vagas,aluguel
"CLS 404, ASA SUL, BRASILIA",,Aluguel Loja 140 m²,12.800,140 m²,,,,aluguel
"Alameda Gravatá Quadra 301 Conjunto 20, NORTE, AGUAS CLARAS",,Aluguel Loja 114 m²,5.500,114 m²,,,,aluguel
"QNA 16, TAGUATINGA NORTE, TAGUATINGA",,Aluguel Sala 460 m²,12.000,460 m²,,,,aluguel
"Rua 4A Chacará 109, VICENTE PIRES, VICENTE PIRES",,Aluguel Loja 91 m²,7.917,91 m²,,,,aluguel
"QN 320 Conjunto 7, SAMAMBAIA SUL, SAMAMBAIA",,Aluguel Loja 174 m²,4.900,174 m²,,,,aluguel
"SHN Quadra 1 Bloco D, ASA NORTE, BRASILIA",,Aluguel Sala 40 m²,1.600,40 m²,,,,aluguel
"CLN 313 Bloco B, ASA NORTE, BRASILIA",,Aluguel Loja 28 m²,1.000,28 m²,,,,aluguel
"QE 7 Bloco H, GUARA I, GUARA",,Aluguel Loja 51 m²,6.330,51 m²,,,,aluguel
"SCS Quadra 06 Bloco A Lote 71, ASA SUL, BRASILIA",,Aluguel Prédio 595 m²,36.000,595 m²,,,2 Vagas,aluguel
"Quadra QC 12, JARDINS MANGUEIRAL, BRASILIA",,Aluguel Apartamento 48 m²,1.800,48 m²,2 Quartos,,1 Vaga,aluguel
"Quadra C 12, TAGUATINGA CENTRO, TAGUATINGA",,Aluguel Sala 30 m²,1.200,30 m²,,,,aluguel
"SMPW Quadra 27 Conjunto 2, PARK WAY, BRASILIA",,Aluguel Casa Condominio 650 m²,15.000,650 m²,6 Quartos,,4 Vagas,aluguel
"SAUS Quadra 04 Lote 9/10, ASA SUL, BRASILIA",,Aluguel Sala 27 m²,950,27 m²,,,1 Vaga,aluguel
"Quadra 208, SUL, AGUAS CLARAS",,Aluguel Apartamento 108 m²,3.000,108 m²,3 Quartos,,1 Vaga,aluguel
